t,message
0.0067083333333333335,1.0
0.00675,1.0
0.006791666666666666,1.0
0.006833333333333333,1.0
0.006875,1.0
0.0069166666666666664,1.0
0.006958333333333333,1.0
0.007,1.0
0.0070416666666666666,1.0
0.007083333333333333,1.0
0.007124999999999999,1.0
0.007166666666666667,1.0
0.007208333333333333,1.0
0.0072499999999999995,1.0
0.007291666666666667,1.0
0.007333333333333333,1.0
0.007375,1.0
0.007416666666666666,1.0
0.007458333333333333,1.0
0.0075,1.0
0.007541666666666666,1.0
0.007583333333333333,1.0
0.007625,1.0
0.007666666666666666,1.0
0.007708333333333333,1.0
0.00775,1.0
0.007791666666666666,1.0
0.007833333333333333,1.0
0.007875,1.0
0.007916666666666666,1.0
0.007958333333333333,1.0
0.008,1.0
0.008041666666666666,1.0
0.008083333333333333,1.0
0.008125,1.0
0.008166666666666666,1.0
0.008208333333333333,1.0
0.00825,1.0
0.008291666666666666,1.0
0.008333333333333333,1.0
0.008375,1.0
0.008416666666666666,1.0
0.008458333333333333,1.0
0.008499999999999999,1.0
0.008541666666666666,1.0
0.008583333333333333,1.0
0.008624999999999999,1.0
0.008666666666666666,1.0
0.008708333333333334,1.0
0.008749999999999999,1.0
0.008791666666666666,1.0
0.008833333333333334,1.0
0.008875,1.0
0.008916666666666666,1.0
0.008958333333333334,1.0
0.009,1.0
0.009041666666666667,1.0
0.009083333333333334,1.0
0.009125,1.0
0.009166666666666667,1.0
0.009208333333333332,1.0
0.00925,1.0
0.009291666666666667,1.0
0.009333333333333332,1.0
0.009375,1.0
0.009416666666666667,1.0
0.009458333333333332,1.0
0.0095,1.0
0.009541666666666667,1.0
0.009583333333333333,1.0
0.009625,1.0
0.009666666666666667,1.0
0.009708333333333333,1.0
0.00975,1.0
0.009791666666666666,1.0
0.009833333333333333,1.0
0.009875,1.0
0.009916666666666666,1.0
0.009958333333333333,1.0
0.01,1.0
0.010041666666666666,1.0
0.010083333333333333,1.0
0.010125,1.0
0.010166666666666666,1.0
0.010208333333333333,1.0
0.01025,1.0
0.010291666666666666,1.0
0.010333333333333333,1.0
0.010374999999999999,1.0
0.010416666666666666,1.0
0.010458333333333333,1.0
0.010499999999999999,1.0
0.010541666666666666,1.0
0.010583333333333333,1.0
0.010624999999999999,1.0
0.010666666666666666,1.0
0.010708333333333334,1.0
0.01075,1.0
0.010791666666666666,1.0
0.010833333333333334,1.0
0.010875,1.0
0.010916666666666667,1.0
0.010958333333333334,1.0
0.011,1.0
0.011041666666666667,1.0
0.011083333333333332,1.0
0.011125,1.0
0.011166666666666667,1.0
0.011208333333333332,1.0
0.01125,1.0
0.011291666666666667,1.0
0.011333333333333332,1.0
0.011375,1.0
0.011416666666666667,1.0
0.011458333333333333,1.0
0.0115,1.0
0.011541666666666667,1.0
0.011583333333333333,1.0
0.011625,1.0
0.011666666666666665,1.0
0.011708333333333333,1.0
0.01175,1.0
0.011791666666666666,1.0
0.011833333333333333,1.0
0.011875,1.0
0.011916666666666666,1.0
0.011958333333333333,1.0
0.012,1.0
0.012041666666666666,1.0
0.012083333333333333,1.0
0.012125,1.0
0.012166666666666666,1.0
0.012208333333333333,1.0
0.012249999999999999,1.0
0.012291666666666666,1.0
0.012333333333333333,1.0
0.012374999999999999,1.0
0.012416666666666666,1.0
0.012458333333333333,1.0
0.012499999999999999,1.0
0.012541666666666666,1.0
0.012583333333333334,1.0
0.012624999999999999,1.0
0.012666666666666666,1.0
0.012708333333333334,1.0
0.01275,1.0
0.012791666666666666,1.0
0.012833333333333334,1.0
0.012875,1.0
0.012916666666666667,1.0
0.012958333333333332,1.0
0.013,1.0
0.013041666666666667,1.0
0.013083333333333332,1.0
0.013125,1.0
0.013166666666666667,1.0
0.013208333333333332,1.0
0.01325,1.0
0.013291666666666667,1.0
0.013333333333333332,1.0
0.013375,1.0
0.013416666666666667,1.0
0.013458333333333333,1.0
0.0135,1.0
0.013541666666666665,1.0
0.013583333333333333,1.0
0.013625,1.0
0.013666666666666666,1.0
0.013708333333333333,1.0
0.01375,1.0
0.013791666666666666,1.0
0.013833333333333333,1.0
0.013875,1.0
0.013916666666666666,1.0
0.013958333333333333,1.0
0.014,1.0
0.014041666666666666,1.0
0.014083333333333333,1.0
0.014124999999999999,1.0
0.014166666666666666,1.0
0.014208333333333333,1.0
0.014249999999999999,1.0
0.014291666666666666,1.0
0.014333333333333333,1.0
0.014374999999999999,1.0
0.014416666666666666,1.0
0.014458333333333333,1.0
0.014499999999999999,-1.0
0.014541666666666666,-1.0
0.014583333333333334,-1.0
0.014624999999999999,-1.0
0.014666666666666666,-1.0
0.014708333333333334,-1.0
0.01475,-1.0
0.014791666666666667,-1.0
0.014833333333333332,-1.0
0.014875,-1.0
0.014916666666666667,-1.0
0.014958333333333332,-1.0
0.015,-1.0
0.015041666666666667,-1.0
0.015083333333333332,-1.0
0.015125,-1.0
0.015166666666666667,-1.0
0.015208333333333332,-1.0
0.01525,-1.0
0.015291666666666667,-1.0
0.015333333333333332,-1.0
0.015375,-1.0
0.015416666666666665,-1.0
0.015458333333333333,-1.0
0.0155,-1.0
0.015541666666666665,-1.0
0.015583333333333333,-1.0
0.015625,-1.0
0.015666666666666666,-1.0
0.01570833333333333,-1.0
0.01575,-1.0
0.015791666666666666,-1.0
0.01583333333333333,-1.0
0.015875,-1.0
0.015916666666666666,-1.0
0.01595833333333333,-1.0
0.016,-1.0
0.016041666666666666,-1.0
0.01608333333333333,-1.0
0.016125,-1.0
0.016166666666666666,-1.0
0.01620833333333333,-1.0
0.01625,-1.0
0.016291666666666666,-1.0
0.01633333333333333,-1.0
0.016375,-1.0
0.016416666666666666,-1.0
0.016458333333333332,-1.0
0.0165,-1.0
0.016541666666666666,-1.0
0.016583333333333332,-1.0
0.016625,-1.0
0.016666666666666666,-1.0
0.016708333333333332,-1.0
0.01675,-1.0
0.016791666666666667,-1.0
0.016833333333333332,-1.0
0.016875,-1.0
0.016916666666666667,-1.0
0.016958333333333332,-1.0
0.016999999999999998,-1.0
0.017041666666666667,-1.0
0.017083333333333332,-1.0
0.017124999999999998,-1.0
0.017166666666666667,-1.0
0.017208333333333332,-1.0
0.017249999999999998,-1.0
0.017291666666666667,-1.0
0.017333333333333333,-1.0
0.017374999999999998,-1.0
0.017416666666666667,-1.0
0.017458333333333333,-1.0
0.017499999999999998,-1.0
0.017541666666666667,-1.0
0.017583333333333333,-1.0
0.017625,-1.0
0.017666666666666667,-1.0
0.017708333333333333,-1.0
0.01775,-1.0
0.017791666666666667,-1.0
0.017833333333333333,-1.0
0.017875,-1.0
0.017916666666666668,-1.0
0.017958333333333333,-1.0
0.018,-1.0
0.018041666666666668,-1.0
0.018083333333333333,-1.0
0.018125,-1.0
0.018166666666666668,-1.0
0.018208333333333333,-1.0
0.01825,-1.0
0.018291666666666664,-1.0
0.018333333333333333,-1.0
0.018375,-1.0
0.018416666666666665,-1.0
0.018458333333333334,-1.0
0.0185,-1.0
0.018541666666666665,-1.0
0.018583333333333334,-1.0
0.018625,-1.0
0.018666666666666665,-1.0
0.018708333333333334,-1.0
0.01875,-1.0
0.018791666666666665,-1.0
0.018833333333333334,-1.0
0.018875,-1.0
0.018916666666666665,-1.0
0.018958333333333334,-1.0
0.019,-1.0
0.019041666666666665,-1.0
0.019083333333333334,-1.0
0.019125,-1.0
0.019166666666666665,-1.0
0.019208333333333334,-1.0
0.01925,-1.0
0.019291666666666665,-1.0
0.019333333333333334,-1.0
0.019375,-1.0
0.019416666666666665,-1.0
0.01945833333333333,-1.0
0.0195,-1.0
0.019541666666666666,-1.0
0.01958333333333333,-1.0
0.019625,-1.0
0.019666666666666666,-1.0
0.01970833333333333,-1.0
0.01975,-1.0
0.019791666666666666,-1.0
0.01983333333333333,-1.0
0.019875,-1.0
0.019916666666666666,-1.0
0.01995833333333333,-1.0
0.02,-1.0
0.020041666666666666,-1.0
0.02008333333333333,-1.0
0.020125,-1.0
0.020166666666666666,-1.0
0.02020833333333333,-1.0
0.02025,-1.0
0.020291666666666666,-1.0
0.02033333333333333,-1.0
0.020375,-1.0
0.020416666666666666,-1.0
0.020458333333333332,-1.0
0.0205,-1.0
0.020541666666666666,-1.0
0.020583333333333332,-1.0
0.020625,-1.0
0.020666666666666667,-1.0
0.020708333333333332,-1.0
0.020749999999999998,-1.0
0.020791666666666667,-1.0
0.020833333333333332,-1.0
0.020874999999999998,-1.0
0.020916666666666667,-1.0
0.020958333333333332,-1.0
0.020999999999999998,-1.0
0.021041666666666667,-1.0
0.021083333333333332,-1.0
0.021124999999999998,-1.0
0.021166666666666667,-1.0
0.021208333333333333,-1.0
0.021249999999999998,-1.0
0.021291666666666667,-1.0
0.021333333333333333,-1.0
0.021374999999999998,-1.0
0.021416666666666667,-1.0
0.021458333333333333,-1.0
0.0215,-1.0
0.021541666666666667,-1.0
0.021583333333333333,-1.0
0.021625,-1.0
0.021666666666666667,-1.0
0.021708333333333333,-1.0
0.02175,-1.0
0.021791666666666668,-1.0
0.021833333333333333,-1.0
0.021875,-1.0
0.021916666666666668,-1.0
0.021958333333333333,-1.0
0.022,-1.0
0.022041666666666664,-1.0
0.022083333333333333,-1.0
0.022125,-1.0
0.022166666666666664,-1.0
0.022208333333333333,-1.0
0.02225,-1.0
0.022291666666666664,-1.0
0.022333333333333334,-1.0
0.022375,-1.0
0.022416666666666665,-1.0
0.022458333333333334,-1.0
0.0225,-1.0
0.022541666666666665,-1.0
0.022583333333333334,-1.0
0.022625,-1.0
0.022666666666666665,-1.0
0.022708333333333334,-1.0
0.02275,-1.0
0.022791666666666665,-1.0
0.022833333333333334,-1.0
0.022875,-1.0
0.022916666666666665,-1.0
0.022958333333333334,-1.0
0.023,-1.0
0.023041666666666665,-1.0
0.023083333333333334,-1.0
0.023125,-1.0
0.023166666666666665,-1.0
0.023208333333333334,-1.0
0.02325,-1.0
0.023291666666666665,-1.0
0.02333333333333333,-1.0
0.023375,-1.0
0.023416666666666665,-1.0
0.02345833333333333,-1.0
0.0235,-1.0
0.023541666666666666,-1.0
0.02358333333333333,-1.0
0.023625,-1.0
0.023666666666666666,-1.0
0.02370833333333333,-1.0
0.02375,-1.0
0.023791666666666666,-1.0
0.02383333333333333,-1.0
0.023875,-1.0
0.023916666666666666,-1.0
0.02395833333333333,-1.0
0.024,-1.0
0.024041666666666666,-1.0
0.02408333333333333,-1.0
0.024125,-1.0
0.024166666666666666,-1.0
0.02420833333333333,-1.0
0.02425,-1.0
0.024291666666666666,-1.0
0.024333333333333332,-1.0
0.024375,-1.0
0.024416666666666666,-1.0
0.024458333333333332,-1.0
0.024499999999999997,-1.0
0.024541666666666666,-1.0
0.024583333333333332,-1.0
0.024624999999999998,-1.0
0.024666666666666667,-1.0
0.024708333333333332,-1.0
0.024749999999999998,-1.0
0.024791666666666667,-1.0
0.024833333333333332,-1.0
0.024874999999999998,-1.0
0.024916666666666667,-1.0
0.024958333333333332,-1.0
0.024999999999999998,-1.0
0.025041666666666667,-1.0
0.025083333333333332,-1.0
0.025124999999999998,-1.0
0.025166666666666667,-1.0
0.025208333333333333,-1.0
0.025249999999999998,-1.0
0.025291666666666667,-1.0
0.025333333333333333,-1.0
0.025374999999999998,-1.0
0.025416666666666667,-1.0
0.025458333333333333,-1.0
0.0255,-1.0
0.025541666666666667,-1.0
0.025583333333333333,-1.0
0.025625,-1.0
0.025666666666666667,-1.0
0.025708333333333333,-1.0
0.02575,-1.0
0.025791666666666664,-1.0
0.025833333333333333,-1.0
0.025875,-1.0
0.025916666666666664,-1.0
0.025958333333333333,-1.0
0.026,-1.0
0.026041666666666664,-1.0
0.026083333333333333,-1.0
0.026125,-1.0
0.026166666666666664,-1.0
0.026208333333333333,-1.0
0.02625,-1.0
0.026291666666666665,-1.0
0.026333333333333334,-1.0
0.026375,-1.0
0.026416666666666665,-1.0
0.026458333333333334,-1.0
0.0265,-1.0
0.026541666666666665,-1.0
0.026583333333333334,-1.0
0.026625,-1.0
0.026666666666666665,-1.0
0.026708333333333334,-1.0
0.02675,-1.0
0.026791666666666665,-1.0
0.026833333333333334,-1.0
0.026875,-1.0
0.026916666666666665,-1.0
0.026958333333333334,-1.0
0.027,-1.0
0.027041666666666665,-1.0
0.02708333333333333,-1.0
0.027125,-1.0
0.027166666666666665,-1.0
0.02720833333333333,-1.0
0.02725,-1.0
0.027291666666666665,-1.0
0.02733333333333333,-1.0
0.027375,-1.0
0.027416666666666666,-1.0
0.02745833333333333,-1.0
0.0275,-1.0
0.027541666666666666,-1.0
0.02758333333333333,-1.0
0.027625,-1.0
0.027666666666666666,-1.0
0.02770833333333333,-1.0
0.02775,-1.0
0.027791666666666666,-1.0
0.02783333333333333,-1.0
0.027875,-1.0
0.027916666666666666,-1.0
0.02795833333333333,-1.0
0.028,-1.0
0.028041666666666666,-1.0
0.02808333333333333,-1.0
0.028125,-1.0
0.028166666666666666,-1.0
0.028208333333333332,-1.0
0.028249999999999997,-1.0
0.028291666666666666,-1.0
0.028333333333333332,-1.0
0.028374999999999997,-1.0
0.028416666666666666,-1.0
0.028458333333333332,-1.0
0.028499999999999998,-1.0
0.028541666666666667,-1.0
0.028583333333333332,-1.0
0.028624999999999998,-1.0
0.028666666666666667,-1.0
0.028708333333333332,-1.0
0.028749999999999998,-1.0
0.028791666666666667,-1.0
0.028833333333333332,-1.0
0.028874999999999998,-1.0
0.028916666666666667,-1.0
0.028958333333333332,-1.0
0.028999999999999998,1.0
0.029041666666666667,1.0
0.029083333333333333,1.0
0.029124999999999998,1.0
0.029166666666666667,1.0
0.029208333333333333,1.0
0.029249999999999998,1.0
0.029291666666666667,1.0
0.029333333333333333,1.0
0.029375,1.0
0.029416666666666667,1.0
0.029458333333333333,1.0
0.0295,1.0
0.029541666666666664,1.0
0.029583333333333333,1.0
0.029625,1.0
0.029666666666666664,1.0
0.029708333333333333,1.0
0.02975,1.0
0.029791666666666664,1.0
0.029833333333333333,1.0
0.029875,1.0
0.029916666666666664,1.0
0.029958333333333333,1.0
0.03,1.0
0.030041666666666664,1.0
0.030083333333333333,1.0
0.030125,1.0
0.030166666666666665,1.0
0.030208333333333334,1.0
0.03025,1.0
0.030291666666666665,1.0
0.030333333333333334,1.0
0.030375,1.0
0.030416666666666665,1.0
0.030458333333333334,1.0
0.0305,1.0
0.030541666666666665,1.0
0.030583333333333334,1.0
0.030625,1.0
0.030666666666666665,1.0
0.030708333333333334,1.0
0.03075,1.0
0.030791666666666665,1.0
0.03083333333333333,1.0
0.030875,1.0
0.030916666666666665,1.0
0.03095833333333333,1.0
0.031,1.0
0.031041666666666665,1.0
0.03108333333333333,1.0
0.031125,1.0
0.031166666666666665,1.0
0.03120833333333333,1.0
0.03125,1.0
0.03129166666666667,1.0
0.03133333333333333,1.0
0.031375,1.0
0.03141666666666666,1.0
0.03145833333333333,1.0
0.0315,1.0
0.03154166666666666,1.0
0.03158333333333333,1.0
0.031625,1.0
0.03166666666666666,1.0
0.03170833333333333,1.0
0.03175,1.0
0.03179166666666666,1.0
0.03183333333333333,1.0
0.031875,1.0
0.03191666666666666,1.0
0.03195833333333333,1.0
0.032,1.0
0.03204166666666666,1.0
0.03208333333333333,1.0
0.032125,1.0
0.03216666666666666,1.0
0.03220833333333333,1.0
0.03225,1.0
0.03229166666666666,1.0
0.03233333333333333,1.0
0.032375,1.0
0.03241666666666666,1.0
0.03245833333333333,1.0
0.0325,1.0
0.03254166666666666,1.0
0.03258333333333333,1.0
0.032625,1.0
0.03266666666666666,1.0
0.03270833333333333,1.0
0.03275,1.0
0.03279166666666666,1.0
0.03283333333333333,1.0
0.032875,1.0
0.032916666666666664,1.0
0.03295833333333333,1.0
0.033,1.0
0.033041666666666664,1.0
0.03308333333333333,1.0
0.033125,1.0
0.033166666666666664,1.0
0.03320833333333333,1.0
0.03325,1.0
0.033291666666666664,1.0
0.03333333333333333,1.0
0.033375,1.0
0.033416666666666664,1.0
0.03345833333333333,1.0
0.0335,1.0
0.033541666666666664,1.0
0.03358333333333333,1.0
0.033625,1.0
0.033666666666666664,1.0
0.03370833333333333,1.0
0.03375,1.0
0.033791666666666664,1.0
0.03383333333333333,1.0
0.033875,1.0
0.033916666666666664,1.0
0.03395833333333333,1.0
0.033999999999999996,1.0
0.034041666666666665,1.0
0.034083333333333334,1.0
0.034124999999999996,1.0
0.034166666666666665,1.0
0.034208333333333334,1.0
0.034249999999999996,1.0
0.034291666666666665,1.0
0.034333333333333334,1.0
0.034374999999999996,1.0
0.034416666666666665,1.0
0.034458333333333334,1.0
0.034499999999999996,1.0
0.034541666666666665,1.0
0.034583333333333334,1.0
0.034624999999999996,1.0
0.034666666666666665,1.0
0.034708333333333334,1.0
0.034749999999999996,1.0
0.034791666666666665,1.0
0.034833333333333334,1.0
0.034874999999999996,1.0
0.034916666666666665,1.0
0.034958333333333334,1.0
0.034999999999999996,1.0
0.035041666666666665,1.0
0.035083333333333334,1.0
0.035124999999999997,1.0
0.035166666666666666,1.0
0.035208333333333335,1.0
0.03525,1.0
0.035291666666666666,1.0
0.035333333333333335,1.0
0.035375,1.0
0.035416666666666666,1.0
0.035458333333333335,1.0
0.0355,1.0
0.035541666666666666,1.0
0.035583333333333335,1.0
0.035625,1.0
0.035666666666666666,1.0
0.035708333333333335,1.0
0.03575,1.0
0.035791666666666666,1.0
0.035833333333333335,1.0
0.035875,1.0
0.035916666666666666,1.0
0.035958333333333335,1.0
0.036,1.0
0.036041666666666666,1.0
0.036083333333333335,1.0
0.036125,1.0
0.036166666666666666,1.0
0.036208333333333335,1.0
0.03625,1.0
0.036291666666666667,1.0
0.036333333333333336,1.0
0.036375,1.0
0.03641666666666667,1.0
0.03645833333333333,1.0
0.0365,1.0
0.03654166666666667,1.0
0.03658333333333333,1.0
0.036625,1.0
0.03666666666666667,1.0
0.03670833333333333,1.0
0.03675,1.0
0.03679166666666667,1.0
0.03683333333333333,1.0
0.036875,1.0
0.03691666666666667,1.0
0.03695833333333333,1.0
0.037,1.0
0.03704166666666667,1.0
0.03708333333333333,1.0
0.037125,1.0
0.03716666666666667,1.0
0.03720833333333333,1.0
0.03725,1.0
0.03729166666666667,1.0
0.03733333333333333,1.0
0.037375,1.0
0.03741666666666667,1.0
0.03745833333333333,1.0
0.0375,1.0
0.03754166666666667,1.0
0.03758333333333333,1.0
0.037625,1.0
0.03766666666666667,1.0
0.03770833333333333,1.0
0.03775,1.0
0.03779166666666667,1.0
0.03783333333333333,1.0
0.037875,1.0
0.03791666666666667,1.0
0.03795833333333333,1.0
0.038,1.0
0.03804166666666667,1.0
0.03808333333333333,1.0
0.038125,1.0
0.03816666666666667,1.0
0.03820833333333333,1.0
0.03825,1.0
0.03829166666666667,1.0
0.03833333333333333,1.0
0.038375,1.0
0.03841666666666667,1.0
0.03845833333333333,1.0
0.0385,1.0
0.03854166666666667,1.0
0.03858333333333333,1.0
0.038625,1.0
0.03866666666666667,1.0
0.03870833333333333,1.0
0.03875,1.0
0.03879166666666667,1.0
0.03883333333333333,1.0
0.038875,1.0
0.03891666666666666,1.0
0.03895833333333333,1.0
0.039,1.0
0.03904166666666666,1.0
0.03908333333333333,1.0
0.039125,1.0
0.03916666666666666,1.0
0.03920833333333333,1.0
0.03925,1.0
0.03929166666666666,1.0
0.03933333333333333,1.0
0.039375,1.0
0.03941666666666666,1.0
0.03945833333333333,1.0
0.0395,1.0
0.03954166666666666,1.0
0.03958333333333333,1.0
0.039625,1.0
0.03966666666666666,1.0
0.03970833333333333,1.0
0.03975,1.0
0.03979166666666666,1.0
0.03983333333333333,1.0
0.039875,1.0
0.03991666666666666,1.0
0.03995833333333333,1.0
0.04,1.0
0.04004166666666666,1.0
0.04008333333333333,1.0
0.040125,1.0
0.04016666666666666,1.0
0.04020833333333333,1.0
0.04025,1.0
0.04029166666666666,1.0
0.04033333333333333,1.0
0.040375,1.0
0.04041666666666666,1.0
0.04045833333333333,1.0
0.0405,1.0
0.04054166666666666,1.0
0.04058333333333333,1.0
0.040625,1.0
0.04066666666666666,1.0
0.04070833333333333,1.0
0.04075,1.0
0.040791666666666664,1.0
0.04083333333333333,1.0
0.040875,1.0
0.040916666666666664,1.0
0.04095833333333333,1.0
0.041,1.0
0.041041666666666664,1.0
0.04108333333333333,1.0
0.041125,1.0
0.041166666666666664,1.0
0.04120833333333333,1.0
0.04125,1.0
0.041291666666666664,1.0
0.04133333333333333,1.0
0.041375,1.0
0.041416666666666664,1.0
0.04145833333333333,1.0
0.041499999999999995,1.0
0.041541666666666664,1.0
0.04158333333333333,1.0
0.041624999999999995,1.0
0.041666666666666664,1.0
0.04170833333333333,1.0
0.041749999999999995,1.0
0.041791666666666664,1.0
0.041833333333333333,1.0
0.041874999999999996,1.0
0.041916666666666665,1.0
0.041958333333333334,1.0
0.041999999999999996,1.0
0.042041666666666665,1.0
0.042083333333333334,1.0
0.042124999999999996,1.0
0.042166666666666665,1.0
0.042208333333333334,1.0
0.042249999999999996,1.0
0.042291666666666665,1.0
0.042333333333333334,1.0
0.042374999999999996,1.0
0.042416666666666665,1.0
0.042458333333333334,1.0
0.042499999999999996,1.0
0.042541666666666665,1.0
0.042583333333333334,1.0
0.042624999999999996,1.0
0.042666666666666665,1.0
0.042708333333333334,1.0
0.042749999999999996,1.0
0.042791666666666665,1.0
0.042833333333333334,1.0
0.042874999999999996,1.0
0.042916666666666665,1.0
0.042958333333333334,1.0
0.043,1.0
0.043041666666666666,1.0
0.043083333333333335,1.0
0.043125,1.0
0.043166666666666666,1.0
0.043208333333333335,1.0
0.04325,1.0
0.043291666666666666,1.0
0.043333333333333335,1.0
0.043375,1.0
0.043416666666666666,1.0
0.043458333333333335,1.0
0.0435,-1.0
0.043541666666666666,-1.0
0.043583333333333335,-1.0
0.043625,-1.0
0.043666666666666666,-1.0
0.043708333333333335,-1.0
0.04375,-1.0
0.043791666666666666,-1.0
0.043833333333333335,-1.0
0.043875,-1.0
0.043916666666666666,-1.0
0.04395833333333333,-1.0
0.044,-1.0
0.044041666666666666,-1.0
0.04408333333333333,-1.0
0.044125,-1.0
0.04416666666666667,-1.0
0.04420833333333333,-1.0
0.04425,-1.0
0.04429166666666667,-1.0
0.04433333333333333,-1.0
0.044375,-1.0
0.04441666666666667,-1.0
0.04445833333333333,-1.0
0.0445,-1.0
0.04454166666666667,-1.0
0.04458333333333333,-1.0
0.044625,-1.0
0.04466666666666667,-1.0
0.04470833333333333,-1.0
0.04475,-1.0
0.04479166666666667,-1.0
0.04483333333333333,-1.0
0.044875,-1.0
0.04491666666666667,-1.0
0.04495833333333333,-1.0
0.045,-1.0
0.04504166666666667,-1.0
0.04508333333333333,-1.0
0.045125,-1.0
0.04516666666666667,-1.0
0.04520833333333333,-1.0
0.04525,-1.0
0.04529166666666667,-1.0
0.04533333333333333,-1.0
0.045375,-1.0
0.04541666666666667,-1.0
0.04545833333333333,-1.0
0.0455,-1.0
0.04554166666666667,-1.0
0.04558333333333333,-1.0
0.045625,-1.0
0.04566666666666667,-1.0
0.04570833333333333,-1.0
0.04575,-1.0
0.04579166666666667,-1.0
0.04583333333333333,-1.0
0.045875,-1.0
0.04591666666666667,-1.0
0.04595833333333333,-1.0
0.046,-1.0
0.04604166666666667,-1.0
0.04608333333333333,-1.0
0.046125,-1.0
0.04616666666666667,-1.0
0.04620833333333333,-1.0
0.04625,-1.0
0.04629166666666667,-1.0
0.04633333333333333,-1.0
0.046375,-1.0
0.04641666666666667,-1.0
0.04645833333333333,-1.0
0.0465,-1.0
0.04654166666666666,-1.0
0.04658333333333333,-1.0
0.046625,-1.0
0.04666666666666666,-1.0
0.04670833333333333,-1.0
0.04675,-1.0
0.04679166666666666,-1.0
0.04683333333333333,-1.0
0.046875,-1.0
0.04691666666666666,-1.0
0.04695833333333333,-1.0
0.047,-1.0
0.04704166666666666,-1.0
0.04708333333333333,-1.0
0.047125,-1.0
0.04716666666666666,-1.0
